customer_id,first_name,last_name,birth_date,enrollment_date,customer_segment,employer_id,email,phone,address_city,address_state
CUS000745,Jennifer,Robinson,1939-05-18,2022-06-03,Affluent,EMP0334,jennifer.robinson@yahoo.com,229.766.8843,Port Pamela,LA
CUS000746,Brittany,Martin,1987-05-18,2023-04-11,Mass Market,EMP0396,brittany.martin@gmail.com,001-807-300-6043x620,Port Michael,UT
CUS000747,Megan,Reid,1988-05-17,2023-10-19,Affluent,EMP0093,megan.reid@gmail.com,+1-701-385-7808,Port Johnville,MA
CUS000748,Amber,Stevens,1954-05-18,2020-01-25,Mass Market,EMP0269,amber.stevens@yahoo.com,+1-775-829-7389x98704,Watsonport,CT
CUS000749,Jason,Pena,1964-05-17,2021-05-30,Mass Market,EMP0013,jason.pena@hotmail.com,848-220-1724x8307,North Amanda,SC
CUS000750,Annette,Carter,1944-05-17,2023-07-30,Mass Market,EMP0491,annette.carter@gmail.com,(850)543-9181,Lake Kelseytown,DE
CUS000751,John,Martin,1971-05-18,2023-08-19,Mass Market,EMP0496,john.martin@yahoo.com,616-330-1914,Elliottfurt,ID
CUS000752,Jennifer,Mccall,1990-05-18,2020-06-04,Affluent,EMP0473,jennifer.mccall@gmail.com,(634)753-0604x82692,Millerburgh,LA
CUS000753,Miguel,Black,1982-05-18,2024-05-17,Mass Market,EMP0398,miguel.black@gmail.com,+1-559-650-6400,South Garyburgh,AR
CUS000754,Hannah,Taylor,1983-05-18,2024-07-22,Mass Market,EMP0226,hannah.taylor@gmail.com,738.334.9188,Sandersfurt,CA
CUS000755,Ann,Bell,2000-05-17,2022-10-04,Mass Market,EMP0277,ann.bell@hotmail.com,236-704-4428,Thomasfurt,WY
CUS000756,Nicole,Webb,1947-05-18,2024-01-05,Mass Market,EMP0018,nicole.webb@gmail.com,001-899-808-9047x00973,Smithside,CA
CUS000757,Elaine,Holt,1952-05-17,2020-02-08,High Net Worth,EMP0077,elaine.holt@hotmail.com,409-876-2850,Jamesburgh,TN
CUS000758,Kendra,Weaver,1995-05-18,2023-12-04,Mass Market,EMP0201,kendra.weaver@hotmail.com,+1-934-228-9435x9814,South Cherylborough,OR
CUS000759,Jasmine,Green,1979-05-18,2022-04-07,Affluent,EMP0400,jasmine.green@gmail.com,623-455-5737x90555,Jamiefort,CA
CUS000760,Michael,Adams,1938-05-18,2024-08-02,Affluent,EMP0063,michael.adams@yahoo.com,(511)395-3110,Kimberlyview,OR
CUS000761,Joseph,Burns,1984-05-17,2023-07-18,Ultra High Net Worth,EMP0332,joseph.burns@hotmail.com,+1-706-553-9262x52745,South Suzanne,CO
CUS000762,Jennifer,Cooper,1965-05-17,2024-04-06,Affluent,EMP0332,jennifer.cooper@yahoo.com,335.346.6192x77862,Lake Christine,IL
CUS000763,Laura,Lopez,1974-05-18,2021-09-04,Affluent,EMP0459,laura.lopez@hotmail.com,269-991-0762x889,New Jenniferchester,CT
CUS000764,David,Berry,1960-05-17,2022-06-15,Affluent,EMP0072,david.berry@yahoo.com,667.704.9904x35933,Brandonmouth,AZ
CUS000765,Mason,Andrews,1995-05-18,2020-05-09,Affluent,EMP0330,mason.andrews@yahoo.com,645.506.3992x5338,Lake Martinland,MD
CUS000766,Christopher,Hanson,1936-05-17,2020-02-03,Mass Market,EMP0029,christopher.hanson@gmail.com,001-534-252-3672x965,West Angelastad,MI
CUS000767,Angela,Smith,1994-05-18,2023-09-01,Affluent,EMP0235,angela.smith@gmail.com,9829805535,East Kimberly,UT
CUS000768,Amanda,Pacheco,1943-05-18,2020-03-16,Affluent,EMP0251,amanda.pacheco@gmail.com,001-836-237-5872x83609,Wrightside,TN
CUS000769,Michael,King,1980-05-17,2023-08-21,Mass Market,EMP0089,michael.king@yahoo.com,+1-430-698-8288x05904,New Kristen,SD
CUS000770,John,Rivera,1986-05-18,2020-12-15,Affluent,EMP0033,john.rivera@yahoo.com,517.973.2222,East Sonyastad,CT
CUS000771,Bruce,Allen,2006-05-18,2021-02-19,Mass Market,EMP0416,bruce.allen@hotmail.com,+1-693-844-7756x4990,North Kaylachester,WV
CUS000772,Denise,Trevino,1947-05-18,2023-03-25,Mass Market,EMP0165,denise.trevino@gmail.com,885.409.1554x175,Joshuastad,IN
CUS000773,Andrew,Hall,1994-05-18,2020-09-04,Mass Market,EMP0388,andrew.hall@gmail.com,312-497-1054x4941,Lowechester,NE
CUS000774,Elaine,Cox,1984-05-17,2023-04-06,Mass Market,EMP0052,elaine.cox@gmail.com,9703141769,North George,SD
CUS000775,Deborah,Dickerson,1998-05-18,2022-09-24,Mass Market,EMP0004,deborah.dickerson@yahoo.com,5577316792,Port Jeffreybury,ID
CUS000776,Heather,Murphy,1975-05-18,2024-07-11,Affluent,EMP0244,heather.murphy@gmail.com,+1-727-328-7088x607,Port Melissa,VT
CUS000777,Frank,Sherman,1989-05-17,2022-04-23,Mass Market,EMP0090,frank.sherman@hotmail.com,001-808-984-4481x7211,North Alyssaside,SC
CUS000778,Andrea,Hill,1956-05-17,2023-06-07,Ultra High Net Worth,EMP0322,andrea.hill@yahoo.com,937-942-0508,Port Matthewbury,MD
CUS000779,Julie,Tucker,2002-05-18,2022-12-21,Ultra High Net Worth,EMP0317,julie.tucker@hotmail.com,(756)410-2171,Carolynberg,MS
CUS000780,William,Salazar,1978-05-18,2023-07-06,Affluent,EMP0142,william.salazar@hotmail.com,5894737819,South Dennisland,AR
CUS000781,Nathaniel,Conner,1950-05-18,2022-08-29,Mass Market,EMP0082,nathaniel.conner@hotmail.com,623.316.7404x89366,Smithshire,TX
CUS000782,Morgan,Reid,1994-05-18,2022-06-09,Mass Market,EMP0316,morgan.reid@gmail.com,942-395-9498x870,Rebeccafurt,WI
CUS000783,Brandon,Bennett,1949-05-17,2020-12-26,Mass Market,EMP0015,brandon.bennett@yahoo.com,342.931.6930,Matthewhaven,NY
CUS000784,James,Taylor,1973-05-17,2023-04-28,Mass Market,EMP0215,james.taylor@yahoo.com,001-355-802-9927x2077,Lake Daniel,IL
CUS000785,Patricia,Holder,1985-05-17,2020-07-19,Mass Market,EMP0212,patricia.holder@gmail.com,001-577-979-4779x00800,East Joshua,IL
CUS000786,Craig,Chapman,1988-05-17,2020-04-21,High Net Worth,EMP0075,craig.chapman@gmail.com,(229)281-3376x1374,South Andrewstad,IN
CUS000787,Donald,Sanders,1981-05-17,2022-07-26,Affluent,EMP0324,donald.sanders@hotmail.com,265-215-1427x4113,East Tara,MN
CUS000788,Linda,Ortiz,2003-05-18,2023-03-10,Mass Market,EMP0070,linda.ortiz@yahoo.com,(294)475-3101,Christophershire,DE
CUS000789,David,Preston,1962-05-18,2021-03-26,High Net Worth,EMP0310,david.preston@gmail.com,+1-263-297-8613x57753,South Rachelview,HI
CUS000790,Stacey,Smith,1975-05-18,2023-02-06,High Net Worth,EMP0045,stacey.smith@gmail.com,(455)735-2540x310,South Melaniebury,NE
CUS000791,Karen,Craig,1969-05-17,2021-07-25,Mass Market,EMP0220,karen.craig@yahoo.com,6363400965,Jennifermouth,WV
CUS000792,Kathleen,Chang,1988-05-17,2023-04-26,High Net Worth,EMP0468,kathleen.chang@yahoo.com,+1-343-517-6993x62773,Muellerland,OR
CUS000793,Nicholas,Craig,1949-05-17,2024-02-11,Affluent,EMP0018,nicholas.craig@yahoo.com,001-833-829-0484x4677,East Robertbury,NV
CUS000794,Roger,Gardner,1983-05-18,2021-05-07,Mass Market,EMP0386,roger.gardner@yahoo.com,991-244-4284,New David,AL
CUS000795,Jessica,Bates,1982-05-18,2021-05-04,Affluent,EMP0047,jessica.bates@yahoo.com,+1-480-984-7641x4480,West Mike,AK
CUS000796,Pamela,Meyer,1970-05-18,2024-03-10,Mass Market,EMP0500,pamela.meyer@gmail.com,001-857-977-8509x881,Jamiemouth,NJ
CUS000797,Hannah,Richardson,2000-05-17,2022-01-28,Affluent,EMP0361,hannah.richardson@gmail.com,001-360-224-3932x37390,Fordport,SD
CUS000798,Christopher,Norton,1973-05-17,2021-11-12,Mass Market,EMP0152,christopher.norton@hotmail.com,291-524-9378x872,Cassandrahaven,NV
CUS000799,Sarah,Dixon,1953-05-17,2020-06-14,Affluent,EMP0172,sarah.dixon@hotmail.com,+1-223-743-1880x17309,North Davidland,WV
CUS000800,Charles,Brown,1954-05-18,2020-08-15,Mass Market,EMP0239,charles.brown@hotmail.com,+1-487-863-7167x35499,North Brett,SC
CUS000801,Brian,Blair,1964-05-17,2023-12-14,Mass Market,EMP0364,brian.blair@gmail.com,001-851-868-0682x375,Aliside,WY
CUS000802,Valerie,Nguyen,1991-05-18,2023-08-22,Mass Market,EMP0481,valerie.nguyen@hotmail.com,001-312-999-9549,Peterton,WI
CUS000803,John,Perez,1989-05-17,2021-07-01,Mass Market,EMP0217,john.perez@gmail.com,648-251-1159,Andersonbury,LA
CUS000804,Alison,Fry,1993-05-17,2022-10-23,Mass Market,EMP0063,alison.fry@hotmail.com,613.324.3212x5147,Tonyashire,NM
CUS000805,Gene,Perkins,1978-05-18,2022-01-23,Affluent,EMP0485,gene.perkins@yahoo.com,+1-826-337-2043,Gonzalezhaven,VT
CUS000806,Autumn,Gonzales,1995-05-18,2022-03-11,High Net Worth,EMP0148,autumn.gonzales@gmail.com,(539)417-0196x9203,East Hunter,CA
CUS000807,Amanda,Hayes,1967-05-18,2022-10-13,Mass Market,EMP0105,amanda.hayes@yahoo.com,+1-402-846-9516x530,Port Angel,ND
CUS000808,Robert,Richardson,1937-05-17,2023-01-13,High Net Worth,EMP0243,robert.richardson@hotmail.com,(583)493-1009x60704,West Davidfort,MN
CUS000809,Austin,Wolfe,1981-05-17,2020-05-08,Mass Market,EMP0411,austin.wolfe@hotmail.com,(986)930-4734x269,Harveyville,IA
CUS000810,Ashley,Snyder,1975-05-18,2023-09-04,Affluent,EMP0168,ashley.snyder@gmail.com,791.654.8161x20318,Johnnyport,NY
CUS000811,Alexandra,Dixon,1979-05-18,2023-03-07,Mass Market,EMP0405,alexandra.dixon@hotmail.com,(353)803-2836,Port Ashleymouth,MD
CUS000812,Danielle,Saunders,1987-05-18,2021-08-13,Affluent,EMP0025,danielle.saunders@hotmail.com,001-571-219-0804x43886,West Marthaburgh,GA
CUS000813,Jesse,Wilson,1961-05-17,2020-11-25,Affluent,EMP0147,jesse.wilson@gmail.com,223-956-0707x2632,Debbiechester,ID
CUS000814,Amy,Mullins,2005-05-17,2021-10-10,Mass Market,EMP0226,amy.mullins@gmail.com,(688)785-0613,Danielville,KY
CUS000815,James,Hughes,1969-05-17,2021-12-05,Mass Market,EMP0230,james.hughes@gmail.com,720.221.7930x98687,New Haleyland,OH
CUS000816,Anthony,Martinez,1947-05-18,2022-04-08,High Net Worth,EMP0394,anthony.martinez@gmail.com,(859)618-7330x252,West Sarahton,GA
CUS000817,Gabriel,Wilson,1950-05-18,2023-01-23,Ultra High Net Worth,EMP0170,gabriel.wilson@yahoo.com,+1-676-896-3661x830,Robertfurt,TN
CUS000818,Travis,Hull,1941-05-17,2024-03-24,Ultra High Net Worth,EMP0294,travis.hull@hotmail.com,(212)708-2968,Whitemouth,TX
CUS000819,Candice,Jimenez,1977-05-17,2020-08-18,Affluent,EMP0461,candice.jimenez@hotmail.com,461-912-7406x1053,Lyonsshire,AZ
CUS000820,Christopher,Frederick,2005-05-17,2023-06-18,Affluent,EMP0229,christopher.frederick@gmail.com,001-808-366-2588x8236,Taylorfurt,MN
CUS000821,Brittany,Wright,1985-05-17,2021-03-30,Affluent,EMP0393,brittany.wright@yahoo.com,543.604.1512x2105,North Rachel,LA
CUS000822,Amy,Randall,1973-05-17,2020-06-27,Ultra High Net Worth,EMP0202,amy.randall@gmail.com,489-757-2818,North Margaret,IL
CUS000823,Dennis,Lopez,1949-05-17,2022-01-09,Mass Market,EMP0367,dennis.lopez@gmail.com,+1-568-691-5701x8236,Port David,NV
CUS000824,Kimberly,Nelson,1983-05-18,2021-12-20,Mass Market,EMP0229,kimberly.nelson@gmail.com,001-978-476-7531x964,Mckinneyberg,OK
CUS000825,Carlos,Vasquez,1952-05-17,2022-05-01,Affluent,EMP0148,carlos.vasquez@gmail.com,+1-539-404-2941x21885,New Jerryshire,HI
CUS000826,Pamela,Fernandez,1995-05-18,2023-04-17,Mass Market,EMP0074,pamela.fernandez@gmail.com,(328)896-8787,North Felicia,IN
CUS000827,Jordan,Barnes,2003-05-18,2023-04-24,Affluent,EMP0046,jordan.barnes@yahoo.com,374.491.9900x146,Jacksonbury,AL
CUS000828,Samantha,Perez,2001-05-17,2022-08-04,Affluent,EMP0387,samantha.perez@yahoo.com,805-335-3661,Estradaton,FL
CUS000829,Lindsey,Russell,1990-05-18,2020-03-27,Affluent,EMP0155,lindsey.russell@gmail.com,001-621-364-8476x8278,New Joshuamouth,PA
CUS000830,Steven,King,1980-05-17,2024-06-08,Mass Market,EMP0135,steven.king@yahoo.com,291.576.9711,East Jessicastad,MD
CUS000831,Mark,Vasquez,1960-05-17,2021-08-12,Mass Market,EMP0252,mark.vasquez@yahoo.com,001-888-687-8024,North Carolynbury,VT
CUS000832,Christopher,Lee,1975-05-18,2022-10-06,Ultra High Net Worth,EMP0035,christopher.lee@gmail.com,490.712.6345x413,New Dennis,RI
CUS000833,Troy,Stewart,1984-05-17,2021-06-12,Affluent,EMP0244,troy.stewart@gmail.com,622.677.6724,Shannonburgh,VT
CUS000834,Jared,Rojas,1959-05-18,2020-11-29,Mass Market,EMP0075,jared.rojas@gmail.com,5272474962,Port Katelyn,MA
CUS000835,Craig,Scott,2000-05-17,2022-01-09,Mass Market,EMP0467,craig.scott@hotmail.com,323-541-6710,New Wendy,MN
CUS000836,Ruben,Odom,1986-05-18,2024-04-18,Affluent,EMP0392,ruben.odom@gmail.com,234.289.4916x99951,Lake Laura,CT
CUS000837,Todd,Stephens,1958-05-18,2024-08-20,Affluent,EMP0410,todd.stephens@yahoo.com,+1-677-457-3995x323,New Amanda,MD
CUS000838,Valerie,Wong,1972-05-17,2020-01-27,Mass Market,EMP0145,valerie.wong@yahoo.com,001-955-273-9117x74634,Wilsontown,MS
CUS000839,Victoria,Perez,1940-05-17,2020-11-29,Mass Market,EMP0080,victoria.perez@hotmail.com,306.723.7919x90801,South Julia,NC
CUS000840,Bob,Gonzales,1989-05-17,2020-06-05,Mass Market,EMP0068,bob.gonzales@hotmail.com,424.529.1140x837,Port Kathy,AK
CUS000841,Phillip,Hood,2000-05-17,2022-06-24,High Net Worth,EMP0306,phillip.hood@yahoo.com,(839)461-7698,Port Jessicaland,ND
CUS000842,Robert,Coleman,1995-05-18,2024-07-26,Mass Market,EMP0066,robert.coleman@gmail.com,001-500-706-4984x43083,Calvinville,VT
CUS000843,Jason,Simpson,1988-05-17,2020-06-09,Mass Market,EMP0391,jason.simpson@hotmail.com,001-995-220-2936x6292,Jonesland,DE
CUS000844,Stacey,Ramos,1951-05-18,2020-03-28,Mass Market,EMP0017,stacey.ramos@gmail.com,001-655-881-7024x99758,Port Parkerland,TX
CUS000845,Ashley,Miller,1999-05-18,2021-06-02,Mass Market,EMP0155,ashley.miller@yahoo.com,+1-586-447-5153,Ginastad,TX
CUS000846,Richard,Sullivan,1947-05-18,2021-02-24,Mass Market,EMP0103,richard.sullivan@yahoo.com,680.220.5312,Christinemouth,ID
CUS000847,Haley,Martin,1997-05-17,2024-03-08,High Net Worth,EMP0486,haley.martin@yahoo.com,001-916-529-0536x93206,South Katelynburgh,PA
CUS000848,Stephen,Williams,1984-05-17,2020-05-19,Mass Market,EMP0297,stephen.williams@yahoo.com,(693)861-7328x470,Andrewmouth,WI
CUS000849,David,Martin,1944-05-17,2020-12-17,High Net Worth,EMP0276,david.martin@gmail.com,580-959-7637,Debraland,AL
CUS000850,Jerry,Rodriguez,1992-05-17,2023-04-22,Mass Market,EMP0345,jerry.rodriguez@gmail.com,+1-552-494-5008,New Brooke,CT
CUS000851,Kelsey,Bryant,1984-05-17,2021-04-11,Mass Market,EMP0390,kelsey.bryant@hotmail.com,458-327-4768x16506,Jonathanborough,MA
CUS000852,Cody,Collins,1981-05-17,2022-01-09,Affluent,EMP0286,cody.collins@yahoo.com,+1-205-865-7555,Gilmorestad,WA
CUS000853,Joseph,Hendricks,2007-05-18,2021-08-03,Mass Market,EMP0377,joseph.hendricks@hotmail.com,938-933-7041x5862,Warrenburgh,MD
CUS000854,Alexander,Hamilton,1981-05-17,2022-05-26,Mass Market,EMP0036,alexander.hamilton@gmail.com,+1-560-813-3794x49877,Karaland,NM
CUS000855,Jason,Drake,1950-05-18,2022-10-03,Affluent,EMP0203,jason.drake@hotmail.com,642.464.4828,New Kellybury,NH
CUS000856,Richard,Wilson,1993-05-17,2023-11-24,Mass Market,EMP0053,richard.wilson@gmail.com,448.960.8857x751,South Catherine,WV
CUS000857,Kathryn,Lopez,1993-05-17,2023-05-03,Affluent,EMP0207,kathryn.lopez@yahoo.com,(238)761-7028,South Garyhaven,DE
CUS000858,Peggy,Garcia,1982-05-18,2024-01-01,Affluent,EMP0304,peggy.garcia@hotmail.com,+1-910-281-2955x6900,North Hectortown,LA
CUS000859,Elijah,Reeves,1975-05-18,2023-05-20,Ultra High Net Worth,EMP0249,elijah.reeves@gmail.com,638-677-8056x03863,Westhaven,NC
CUS000860,Taylor,Anderson,2003-05-18,2021-05-28,Mass Market,EMP0119,taylor.anderson@hotmail.com,538.344.5305,Michaelside,SD
CUS000861,Daniel,Robinson,1972-05-17,2022-10-17,Affluent,EMP0498,daniel.robinson@hotmail.com,(742)875-4034x3476,Donaldland,ID
CUS000862,Dawn,Navarro,2001-05-17,2023-06-27,Affluent,EMP0390,dawn.navarro@gmail.com,353-260-8325x7718,West Michelle,CA
CUS000863,Jamie,Bowman,1951-05-18,2021-02-17,Mass Market,EMP0255,jamie.bowman@gmail.com,468-917-4323x4641,North Meganside,NY
CUS000864,Julie,Rice,1958-05-18,2023-01-12,Mass Market,EMP0488,julie.rice@hotmail.com,+1-542-825-4282x17606,Campbellbury,WI
CUS000865,Michael,Shaw,1982-05-18,2022-02-09,Mass Market,EMP0019,michael.shaw@hotmail.com,001-865-635-7328x4534,Josephfurt,AZ
CUS000866,Joseph,Baker,1954-05-18,2020-12-02,Mass Market,EMP0069,joseph.baker@gmail.com,724-732-4167x5611,South Staceyfurt,MD
CUS000867,Cynthia,Peterson,1983-05-18,2022-10-01,Affluent,EMP0351,cynthia.peterson@gmail.com,963-321-7177,North Yvetteberg,OH
CUS000868,Misty,Mitchell,1980-05-17,2022-03-12,Mass Market,EMP0303,misty.mitchell@hotmail.com,(985)398-8060x68160,North Eric,MO
CUS000869,Joshua,Le,1984-05-17,2020-02-27,Mass Market,EMP0066,joshua.le@yahoo.com,(674)903-2771x9769,Roweberg,MS
CUS000870,Sally,Robinson,1977-05-17,2022-05-26,Mass Market,EMP0183,sally.robinson@yahoo.com,608.897.9550x21035,East Stevenfurt,NE
CUS000871,Emily,Byrd,1994-05-18,2023-08-20,Mass Market,EMP0044,emily.byrd@yahoo.com,722-559-3100x1580,Pamelabury,VT
CUS000872,Miguel,Quinn,2006-05-18,2023-01-07,Mass Market,EMP0236,miguel.quinn@gmail.com,+1-655-936-7804,Annton,TX
CUS000873,Terri,Travis,1977-05-17,2023-11-26,Mass Market,EMP0012,terri.travis@yahoo.com,369.547.2271x8408,Andrewburgh,MA
CUS000874,Kimberly,Rojas,1977-05-17,2024-07-13,Mass Market,EMP0354,kimberly.rojas@yahoo.com,001-448-844-7002x575,Williamhaven,UT
CUS000875,Carol,Garcia,2004-05-17,2021-09-05,Mass Market,EMP0224,carol.garcia@yahoo.com,001-426-855-7612,Ashleymouth,IL
CUS000876,Nicole,Coffey,1950-05-18,2023-01-02,Mass Market,EMP0136,nicole.coffey@gmail.com,999-530-0459,Robinsonton,AR
CUS000877,Amanda,Mcdaniel,1963-05-18,2020-07-07,Affluent,EMP0297,amanda.mcdaniel@gmail.com,228.533.1542x96820,Rhondaview,CT
CUS000878,Christopher,Hanson,1985-05-17,2022-12-23,Mass Market,EMP0108,christopher.hanson@hotmail.com,259.248.0132x60611,South Chadborough,MN
CUS000879,Adam,Castillo,1993-05-17,2021-09-06,Mass Market,EMP0277,adam.castillo@yahoo.com,440-729-0305x307,South Marthastad,MA
CUS000880,Tracy,Rhodes,1963-05-18,2022-07-17,Affluent,EMP0281,tracy.rhodes@hotmail.com,800-870-0422,Lake Johnhaven,ID
CUS000881,Nicholas,Baker,1975-05-18,2021-03-12,Affluent,EMP0422,nicholas.baker@yahoo.com,661.624.9159,Lake Jimmy,WV
CUS000882,Christina,Hess,1937-05-17,2024-01-28,Affluent,EMP0268,christina.hess@gmail.com,8643126589,Weaverland,IL
CUS000883,Tammy,Kelly,2002-05-18,2023-11-04,Affluent,EMP0433,tammy.kelly@gmail.com,(332)214-5939x7288,Mariahville,NV
CUS000884,Hunter,Richardson,1973-05-17,2021-06-30,Affluent,EMP0331,hunter.richardson@gmail.com,700-259-5980,Barbaraton,HI
CUS000885,Tanya,Hall,1976-05-17,2020-11-03,Mass Market,EMP0126,tanya.hall@yahoo.com,+1-652-421-0133x2338,South Kelli,MD
CUS000886,Cory,Williams,1980-05-17,2020-03-16,Mass Market,EMP0140,cory.williams@yahoo.com,001-246-999-9336,Mirandaberg,FL
CUS000887,Michelle,Grant,1950-05-18,2020-12-26,Affluent,EMP0022,michelle.grant@yahoo.com,001-497-980-7944x559,Garcialand,WA
CUS000888,Laurie,Watts,1995-05-18,2021-09-02,High Net Worth,EMP0462,laurie.watts@hotmail.com,+1-553-685-2134,Gregoryton,NE
CUS000889,Brandon,Mclaughlin,1993-05-17,2023-03-15,Affluent,EMP0478,brandon.mclaughlin@gmail.com,001-678-267-8175,Vargaschester,DE
CUS000890,Kimberly,Dalton,1977-05-17,2020-07-03,Mass Market,EMP0063,kimberly.dalton@yahoo.com,+1-836-604-5419,New Donna,WY
CUS000891,Thomas,Schneider,1965-05-17,2024-03-03,Mass Market,EMP0217,thomas.schneider@gmail.com,(386)708-8996x9199,Port Francisland,IN
CUS000892,Michael,Gray,1944-05-17,2022-06-19,Mass Market,EMP0442,michael.gray@hotmail.com,(406)330-3558,Port Cynthia,PA
CUS000893,Wesley,Bautista,1958-05-18,2020-08-19,Mass Market,EMP0217,wesley.bautista@hotmail.com,(911)894-4132x6299,Pamelaside,NM
CUS000894,Emma,Costa,1988-05-17,2024-01-05,Mass Market,EMP0158,emma.costa@yahoo.com,465-990-0511,Larrybury,AK
CUS000895,Zachary,Green,1974-05-18,2024-06-03,Affluent,EMP0130,zachary.green@hotmail.com,927.581.6943,Schultztown,OK
CUS000896,Jessica,Henry,1939-05-18,2023-11-04,Mass Market,EMP0444,jessica.henry@gmail.com,460.437.0277,Strongshire,KS
CUS000897,Joshua,Evans,1938-05-18,2021-06-07,Mass Market,EMP0480,joshua.evans@yahoo.com,001-574-993-1534,Reyesville,WI
CUS000898,Patrick,Brown,1945-05-17,2023-07-17,Mass Market,EMP0416,patrick.brown@yahoo.com,001-955-670-1208x437,New Melissachester,WY
CUS000899,Adam,Thompson,1982-05-18,2020-06-13,Affluent,EMP0482,adam.thompson@hotmail.com,+1-243-419-2798,New Andrea,NY
CUS000900,Kathy,Rojas,1965-05-17,2024-08-06,Mass Market,EMP0083,kathy.rojas@yahoo.com,518-520-6328x0595,New Danielfort,VT
CUS000901,Matthew,Hobbs,1979-05-18,2024-02-02,Affluent,EMP0378,matthew.hobbs@hotmail.com,806-806-4607x8174,Mitchellberg,MA
CUS000902,Michele,Kramer,1951-05-18,2021-01-11,Affluent,EMP0406,michele.kramer@yahoo.com,555-456-9219x16538,Emilyport,TN
CUS000903,Cameron,Hernandez,1963-05-18,2021-10-04,Mass Market,EMP0057,cameron.hernandez@yahoo.com,+1-524-641-8285x34279,Brooksland,HI
CUS000904,Adrian,Collins,1953-05-17,2023-11-05,Mass Market,EMP0481,adrian.collins@hotmail.com,4237488045,Hoffmanmouth,MA
CUS000905,Karen,Campos,1980-05-17,2023-11-08,Mass Market,EMP0168,karen.campos@hotmail.com,+1-378-566-7685x7899,South Michael,ME
CUS000906,Sharon,Moses,2004-05-17,2022-02-11,High Net Worth,EMP0453,sharon.moses@gmail.com,001-328-745-7714x136,East Anthonyville,OR
CUS000907,John,Chan,1943-05-18,2022-08-05,Mass Market,EMP0360,john.chan@hotmail.com,839.728.2242x881,East Nancyberg,HI
CUS000908,Ryan,Ramirez,1956-05-17,2020-11-01,Mass Market,EMP0189,ryan.ramirez@yahoo.com,+1-501-213-4070x606,Leehaven,HI
CUS000909,James,Chaney,1975-05-18,2022-07-18,Affluent,EMP0254,james.chaney@hotmail.com,959-621-3790x432,Langmouth,DE
CUS000910,Chelsea,Sanchez,1989-05-17,2022-10-09,Mass Market,EMP0221,chelsea.sanchez@hotmail.com,+1-949-348-4612x15726,Bonniebury,IN
CUS000911,Edward,Santos,1989-05-17,2022-04-16,Affluent,EMP0015,edward.santos@gmail.com,499.637.2369x8722,Carlaburgh,ME
CUS000912,Shannon,Rosales,1936-05-17,2022-01-27,Mass Market,EMP0332,shannon.rosales@yahoo.com,(966)596-0706,South Jason,NJ
CUS000913,Rebecca,Anderson,1960-05-17,2023-11-20,Mass Market,EMP0109,rebecca.anderson@hotmail.com,596.548.8819,Carterside,VA
CUS000914,Daniel,Greene,2001-05-17,2023-02-14,Mass Market,EMP0171,daniel.greene@hotmail.com,(390)718-6261,New Kristy,KS
CUS000915,Tanya,West,2000-05-17,2022-10-30,Affluent,EMP0155,tanya.west@gmail.com,001-967-423-3439x51633,Longstad,MT
CUS000916,Jeremy,Curtis,1984-05-17,2021-06-17,Mass Market,EMP0253,jeremy.curtis@gmail.com,548.796.8569,Lake Jennifershire,MI
CUS000917,Alan,Reynolds,1973-05-17,2022-06-05,Mass Market,EMP0060,alan.reynolds@gmail.com,001-712-685-7263x050,New Ericland,MA
CUS000918,Edward,Barrera,1960-05-17,2022-05-30,Mass Market,EMP0449,edward.barrera@gmail.com,445.870.5993,Lake Ginamouth,KY
CUS000919,Justin,Fields,1987-05-18,2020-12-03,Mass Market,EMP0252,justin.fields@hotmail.com,(732)402-7867x0721,South Lisa,WI
CUS000920,Cynthia,Hernandez,2005-05-17,2020-10-31,Mass Market,EMP0094,cynthia.hernandez@hotmail.com,629-202-1410x651,Drakeburgh,AZ
CUS000921,Gina,Jackson,1987-05-18,2022-10-10,Mass Market,EMP0183,gina.jackson@hotmail.com,(525)397-4324x56331,Port Mary,VA
CUS000922,Sarah,Bates,1999-05-18,2024-01-14,High Net Worth,EMP0064,sarah.bates@hotmail.com,(764)719-8358,West Kimberly,MN
CUS000923,David,Armstrong,1966-05-18,2024-03-15,Mass Market,EMP0140,david.armstrong@hotmail.com,+1-930-354-9629x162,North Karenville,OR
CUS000924,Christopher,Tate,1977-05-17,2023-03-14,Mass Market,EMP0472,christopher.tate@yahoo.com,522-209-6410,Rossmouth,CA
CUS000925,David,Howard,1954-05-18,2020-02-23,Mass Market,EMP0349,david.howard@hotmail.com,212.776.3081x81507,Brianton,DE
CUS000926,William,Parks,1957-05-17,2020-11-10,Mass Market,EMP0236,william.parks@yahoo.com,290-843-6380x9582,New Mary,VA
CUS000927,Dennis,Murphy,1980-05-17,2020-01-12,Mass Market,EMP0023,dennis.murphy@yahoo.com,+1-630-953-4640x307,Johnsonport,TN
CUS000928,Alexander,Martin,1981-05-17,2020-04-09,Affluent,EMP0145,alexander.martin@hotmail.com,001-390-427-6519x062,Schmidtbury,MA
CUS000929,Martha,Scott,1994-05-18,2023-05-18,Mass Market,EMP0205,martha.scott@yahoo.com,516.642.9802,West William,KY
CUS000930,Laura,Fuentes,2005-05-17,2021-03-02,Mass Market,EMP0400,laura.fuentes@yahoo.com,935.946.2925x11501,North Reginaldberg,MT
